ruc_proveedor,id_insumo
20836479081,29236
20503590906,29237
20120678980,29238
20785292636,29239
20401045007,29240
20630343608,29241
20554641257,29242
20513927572,29243
20058143200,29244
20179702180,29245
20879156618,29246
20356914769,29247
20171961567,29248
20234097209,29249
20338744919,29250
20438575493,29251
20716429973,29252
20525913740,29253
20224809047,29254
20170726244,29255
20846673667,29256
20834687014,29257
20160406879,29258
20643876450,29259
20816432141,29260
20159355107,29261
20571196498,29262
20538464780,29263
20107593226,29264
20040542149,29265
20365210696,29266
20519096522,29267
20787113990,29268
20349230846,29269
20181174581,29270
20142305930,29271
20531239175,29272
20922800674,29273
20854137725,29274
20008749653,29275
20904202736,29276
20031903457,29277
20287698360,29278
20564284387,29279
20518550140,29280
20944616844,29281
20193529491,29282
20568639569,29283
20290607181,29284
20723989379,29285
20707414636,29286
20242870439,29287
20766457062,29288
20402197468,29289
20805937475,29290
20720617954,29291
20908970248,29292
20834573484,29293
20471910084,29294
20617199757,29295
20416517640,29296
20083631337,29297
20471190394,29298
20735000399,29299
20896489893,29300
20800803788,29301
20214299497,29302
20177271733,29303
20494721211,29304
20679454532,29305
20176013786,29306
20708913311,29307
20883674107,29308
20023816856,29309
20495508324,29310
20904744040,29311
20888488301,29312
20013069729,29313
20349523638,29314
20781342080,29315
20745473500,29316
20108406057,29317
20546078409,29318
20968674279,29319
20478723530,29320
20149344824,29321
20120978524,29322
20329442664,29323
20800914445,29324
20296847113,29325
20666224901,29326
20845163649,29327
20525276854,29328
20672939121,29329
20482575417,29330
20314716364,29331
20208169630,29332
20616588830,29333
20799002886,29334
20575077125,29335
20680587571,29336
20485444574,29337
20464730712,29338
20169855367,29339
20997875700,29340
20701289575,29341
20134840906,29342
20348418156,29343
20490288683,29344
20644158218,29345
20381923670,29346
20402447850,29347
20657457737,29348
20695370435,29349
20579571510,29350
20224467567,29351
20399988855,29352
20781679185,29353
20961147724,29354
20290392458,29355
20790855936,29356
20429575268,29357
20333599138,29358
20732337642,29359
20582822646,29360
20411453056,29361
20882184397,29362
20823331872,29363
20589620898,29364
20343154029,29365
20751668475,29366
20653373695,29367
20138429530,29368
20744443862,29369
20028417264,29370
20438646009,29371
20963075157,29372
20569631810,29373
20870309982,29374
20233795065,29375
20239403022,29376
20140577682,29377
20977177791,29378
20031621190,29379
20115972989,29380
20953055172,29381
20012592219,29382
20643803694,29383
20276794653,29384
20078476285,29385
20318694876,29386
20196551460,29387
20463312167,29388
20591375804,29389
20137971563,29390
20972932535,29391
20452555462,29392
20291317113,29393
20680378924,29394
20729370812,29395
20348128604,29396
20937267130,29397
20629763818,29398
20012502338,29399
20168364777,29400
20861416616,29401
20389627666,29402
20053816551,29403
20695341109,29404
20011015879,29405
20384098304,29406
20021449671,29407
20202567292,29408
20498500840,29409
20601482253,29410
20343982437,29411
20343814572,29412
20241715853,29413
20905232570,29414
20176400292,29415
20085893851,29416
20556362810,29417
20348442267,29418
20807079063,29419
20711918412,29420
20162437059,29421
20338646516,29422
20133309306,29423
20598353460,29424
20981658180,29425
20670138225,29426
20039635477,29427
20434389468,29428
20357094353,29429
20016485506,29430
20292829209,29431
20218723077,29432
20555194162,29433
20275549035,29434
20785053030,29435
20863106394,29436
20951244843,29437
20855576785,29438
20987146033,29439
20468839833,29440
20637660160,29441
20007026418,29442
20874409821,29443
20975132494,29444
20880301082,29445
20071736648,29446
20068766455,29447
20630783248,29448
20133107403,29449
20597518986,29450
20309768687,29451
20905961728,29452
20382204699,29453
20862312170,29454
20105019099,29455
20115253580,29456
20789021234,29457
20572549846,29458
20184020585,29459
20519680798,29460
20420301948,29461
20810414115,29462
20729784733,29463
20312572452,29464
20323641344,29465
20620973054,29466
20930659309,29467
20532537404,29468
20160053212,29469
20519591764,29470
20445736377,29471
20112478541,29472
20055537506,29473
20716269510,29474
20639426375,29475
20298292590,29476
20684109396,29477
20085367432,29478
20029024001,29479
20874859459,29480
20583962761,29481
20528757265,29482
20101812828,29483
20153093906,29484
20226418759,29485
20220851392,29486
20802763786,29487
20909345093,29488
20493900723,29489
20235210748,29490
20459459325,29491
20052752101,29492
20788917905,29493
20054617398,29494
20359152304,29495
20874587528,29496
20707901003,29497
20972459961,29498
20319877195,29499
20801368746,29500
20793499344,29501
20160314227,29502
20541110900,29503
20469842332,29504
20289842379,29505
20787076400,29506
20271634391,29507
20933175006,29508
20748940825,29509
20189185737,29510
20759602543,29511
20031532580,29512
20516999875,29513
20097594190,29514
20128923117,29515
20558389050,29516
20218971626,29517
20321948995,29518
20007632847,29519
20204818211,29520
20057247680,29521
20990540003,29522
20176401639,29523
20476938570,29524
20615682476,29525
20153721833,29526
20087950516,29527
20170322663,29528
20410064146,29529
20694864325,29530
20519659363,29531
20364497564,29532
20329864070,29533
20076582910,29534
20152874082,29535
20527088805,29536
20157784927,29537
20720617954,29538
20206989988,29539
20178756181,29540
20545681524,29541
20963930445,29542
20648062552,29543
20964866920,29544
20771476265,29545
20287010506,29546
20741753404,29547
20023730960,29548
20361804574,29549
20279499684,29550
20489311616,29551
20774717799,29552
20665006919,29553
20978541477,29554
20901211865,29555
20935364765,29556
20998197677,29557
20954968803,29558
20907896843,29559
20560351826,29560
20182127007,29561
20119751020,29562
20868579057,29563
20425665217,29564
20121184771,29565
20795985329,29566
20865645351,29567
20771797448,29568
20536006098,29569
20807123871,29570
20528825696,29571
20721539855,29572
20440247712,29573
20226258349,29574
20862350243,29575
20216827292,29576
20136102472,29577
20246047482,29578
20949772520,29579
20427606087,29580
20276543978,29581
20606248118,29582
20100406391,29583
20697854572,29584
20342808640,29585
20193601906,29586
20178432636,29587
20847966424,29588
20050927594,29589
20295374868,29590
20434337266,29591
20885796855,29592
20614439136,29593
20411867839,29594
20224878098,29595
20758503530,29596
20729520211,29597
20805871656,29598
20580409181,29599
20978354066,29600
20343122898,29601
20043608554,29602
20201912265,29603
20473602086,29604
20619075227,29605
20361055862,29606
20406192527,29607
20352605999,29608
20252981488,29609
20943563786,29610
20666521356,29611
20326491747,29612
20457566347,29613
20176118492,29614
20633312643,29615
20984630970,29616
20824800606,29617
20857876937,29618
20914476248,29619
20236930923,29620
20057167290,29621
20500885552,29622
20395341017,29623
20569412318,29624
20231070209,29625
20664540977,29626
20834864585,29627
20054760031,29628
20370711553,29629
20795764174,29630
20996850167,29631
20763742523,29632
20702050959,29633
20466937538,29634
20967292345,29635
20298004391,29636
20086807020,29637
20010067611,29638
20100899601,29639
20814194729,29640
20605841548,29641
20038879166,29642
20164934092,29643
20460495951,29644
20864181922,29645
20112021397,29646
20577390190,29647
20018917210,29648
20831362544,29649
20589239549,29650
20768415175,29651
20071962268,29652
20796371650,29653
20550328455,29654
20636487757,29655
20472481723,29656
20076302803,29657
20511889242,29658
20843384213,29659
20165049535,29660
20762510560,29661
20819176296,29662
20813788772,29663
20635853547,29664
20240028924,29665
20740735890,29666
20935719252,29667
20819066597,29668
20538009348,29669
20111780696,29670
20706439612,29671
20577506116,29672
20749313467,29673
20957518598,29674
20097437128,29675
20297190823,29676
20226866854,29677
20677755147,29678
20982301023,29679
20471089164,29680
20115844868,29681
20774129510,29682
20330587179,29683
20913134391,29684
20678031460,29685
20479179686,29686
20265512100,29687
20759833685,29688
20106724102,29689
20501383615,29690
20910460333,29691
20055457595,29692
20029646851,29693
20183266703,29694
20169007839,29695
20802306775,29696
20111499343,29697
20559129613,29698
20227609777,29699
20441420233,29700
20429270117,29701
20912380523,29702
20651213029,29703
20030544280,29704
20628934249,29705
20801396841,29706
20186915028,29707
20737670256,29708
20427570491,29709
20732794765,29710
20534197039,29711
20734986882,29712
20274999239,29713
20906571854,29714
20438013598,29715
20723292113,29716
20484686771,29717
20183030235,29718
20386361257,29719
20160605459,29720
20928177928,29721
20668597890,29722
20480591410,29723
20532427081,29724
20034053336,29725
20660295417,29726
20725979502,29727
20384473405,29728
20892122830,29729
20079494366,29730
20174284151,29731
20788190514,29732
20424932869,29733
20478042415,29734
20347915306,29735
20073383996,29736
20070670245,29737
20139019857,29738
20456917314,29739
20949772520,29740
20142137809,29741
20293206808,29742
20081371531,29743
20209335596,29744
20612692603,29745
20930655348,29746
20869250578,29747
20641716307,29748
20328209057,29749
20651559787,29750
20803192236,29751
20985580273,29752
20814568698,29753
20539225835,29754
20030312175,29755
20607650852,29756
20046796606,29757
20693705756,29758
20888800277,29759
20326333629,29760
20262905344,29761
20805917385,29762
20377295485,29763
20698058626,29764
20444131856,29765
20228149560,29766
20876632747,29767
20486608295,29768
20619259032,29769
20848127269,29770
20358986029,29771
20835544617,29772
20538491926,29773
20699870996,29774
20857304475,29775
20090616250,29776
20962949632,29777
20495424391,29778
20399139981,29779
20599236323,29780
20514829095,29781
20597282353,29782
20946317601,29783
20342805884,29784
20448296803,29785
20119710300,29786
20101907221,29787
20130610893,29788
20877372342,29789
20462185545,29790
20977959527,29791
20562102730,29792
20065631133,29793
20955550506,29794
20259095200,29795
20413492892,29796
20103819806,29797
20116982400,29798
20488210976,29799
20182286490,29800
20857998876,29801
20199202776,29802
20645494273,29803
20044764128,29804
20474238466,29805
20351379600,29806
20920126210,29807
20651816806,29808
20088059583,29809
20562689525,29810
20245849428,29811
20718492029,29812
20423821645,29813
20928475286,29814
20481891362,29815
20581191361,29816
20759580468,29817
20432958397,29818
20545741709,29819
20351170953,29820
20139918919,29821
20996534981,29822
20628493048,29823
20697603437,29824
20178875632,29825
20492487572,29826
20030178870,29827
20368748827,29828
20487925192,29829
20200523733,29830
20739023563,29831
20605659430,29832
20735472036,29833
20083681227,29834
20763767926,29835
20475381895,29836
20591439591,29837
20586489475,29838
20965921686,29839
20152512808,29840
20715968510,29841
20255853926,29842
20292780208,29843
20311582236,29844
20438454394,29845
20127170346,29846
20323271276,29847
20255844631,29848
20831745188,29849
20645987428,29850
20646934426,29851
20437597647,29852
20270306940,29853
20554802592,29854
20304432160,29855
20571023997,29856
20049021814,29857
20784417311,29858
20238798712,29859
20952055568,29860
20287884727,29861
20362842622,29862
20852676678,29863
20322684133,29864
20726923483,29865
20796519479,29866
20314331401,29867
20316181002,29868
20737324322,29869
20604010378,29870
20700832825,29871
20953834706,29872
20315928704,29873
20436450429,29874
20396455373,29875
20367881245,29876
20491465005,29877
20926655774,29878
20684453830,29879
20461448994,29880
20616879267,29881
20715419787,29882
20328849745,29883
20924600723,29884
20282768714,29885
20760430912,29886
20552228419,29887
20038102631,29888
20004440911,29889
20534962775,29890
20728676650,29891
20461091041,29892
20444902518,29893
20882695352,29894
20570261152,29895
20783631563,29896
20283160057,29897
20735381766,29898
20603346647,29899
20042847757,29900
20154517446,29901
20278912351,29902
20113516207,29903
20881572833,29904
20281617597,29905
20398626646,29906
20372892165,29907
20045740291,29908
20697303698,29909
20244432283,29910
20602716004,29911
20654184458,29912
20982672068,29913
20592027237,29914
20769584371,29915
20588660611,29916
20244429233,29917
20635488994,29918
20879581128,29919
20360720841,29920
20108679845,29921
20143066215,29922
20884339432,29923
20696014080,29924
20137853953,29925
20572045271,29926
20792227025,29927
20569335594,29928
20221812871,29929
20938805519,29930
20287867863,29931
20948878656,29932
20902081272,29933
20878285170,29934
20086915363,29935
20091386947,29936
20505369237,29937
20555583811,29938
20317887450,29939
20234678545,29940
20405643054,29941
20339985235,29942
20114546117,29943
20203064665,29944
20739183645,29945
20664409285,29946
20534479287,29947
20156754081,29948
20205759530,29949
20837466432,29950
20728363568,29951
20624714384,29952
20211917138,29953
20841024331,29954
20122632414,29955
20264022165,29956
20367867238,29957
20678434299,29958
20996065295,29959
20177773005,29960
20232696377,29961
20199553755,29962
20206949164,29963
20137789055,29964
20098475541,29965
20545920322,29966
20206237118,29967
20487298664,29968
20879018844,29969
20683336304,29970
20438575493,29971
20946538803,29972
20010546022,29973
20829784583,29974
20067636672,29975
20472540382,29976
20582110027,29977
20579682073,29978
20407593690,29979
20173666805,29980
20442965178,29981
20790560988,29982
20394365367,29983
20600318129,29984
20472297460,29985
20579998018,29986
20811760927,29987
20085368095,29988
20677023924,29989
20597638042,29990
20291922363,29991
20568546631,29992
20761884785,29993
20099432942,29994
20265088269,29995
20985051344,29996
20596769592,29997
20865694758,29998
20465394343,29999
20114033422,30000
20970532741,30001
20423253164,30002
20588288362,30003
20437720931,30004
20097620325,30005
20333673139,30006
20267829205,30007
20246047379,30008
20400555916,30009
20057516093,30010
20373473617,30011
20734935183,30012
20087471419,30013
20149570302,30014
20723470789,30015
20761838110,30016
20273409677,30017
20102062541,30018
20153065634,30019
20567494162,30020
20711029320,30021
20305465355,30022
20499334594,30023
20042732954,30024
20584153950,30025
20637557824,30026
20829548387,30027
20467957086,30028
20293801751,30029
20572727717,30030
20720206860,30031
20754226663,30032
20471217744,30033
20812391427,30034
20288932572,30035
20128839240,30036
20934737260,30037
20220079315,30038
20218280555,30039
20719870827,30040
20214187690,30041
20980583272,30042
20034415778,30043
20035150553,30044
20114921240,30045
20153774567,30046
20179033466,30047
20272275662,30048
20882523023,30049
20242153594,30050
20493453285,30051
20844670384,30052
20973933545,30053
20042726032,30054
20222790420,30055
20085940728,30056
20023671646,30057
20281711681,30058
20753968184,30059
20545474897,30060
20330867983,30061
20629511463,30062
20471806163,30063
20916737101,30064
20544786488,30065
20305458262,30066
20619310673,30067
20920705318,30068
20814962255,30069
20225478662,30070
20180910509,30071
20624282558,30072
20511297163,30073
20190204679,30074
20647112241,30075
20599271829,30076
20184238324,30077
20710454325,30078
20920774019,30079
20934407461,30080
20703900946,30081
20734230916,30082
20433591983,30083
20698862697,30084
20382655819,30085
20263936723,30086
20008529088,30087
20840979199,30088
20694378395,30089
20812978906,30090
20143412822,30091
20326053731,30092
20378082946,30093
20325102207,30094
20869658327,30095
20671485505,30096
20683773579,30097
20087359843,30098
20502540951,30099
20149626612,30100
20995163881,30101
20445569673,30102
20954032620,30103
20202709421,30104
20876359164,30105
20685956278,30106
20401908306,30107
20793948068,30108
20018663275,30109
20416758583,30110
20744856775,30111
20662461890,30112
20540669048,30113
20158871798,30114
20855896439,30115
20733666998,30116
20616361540,30117
20484686771,30118
20577274288,30119
20796003493,30120
20241401201,30121
20697118501,30122
20760013248,30123
20945588429,30124
20601399490,30125
20610744904,30126
20975988526,30127
20442807629,30128
20478128808,30129
20782943116,30130
20866622001,30131
20093629900,30132
20325249715,30133
20430894519,30134
20560418976,30135
20163221775,30136
20083467860,30137
20253859260,30138
20497842892,30139
20667860866,30140
20765577567,30141
20539029522,30142
20036838893,30143
20619757067,30144
20593319351,30145
20749900757,30146
20491716395,30147
20167728264,30148
20544634414,30149
20114250145,30150
20966286308,30151
20109729364,30152
20731462192,30153
20375137845,30154
20848796380,30155
20139173769,30156
20526248322,30157
20394465146,30158
20427089834,30159
20038286424,30160
20710225532,30161
20210990376,30162
20407178835,30163
20838395395,30164
20678927511,30165
20546612484,30166
20541300382,30167
20972841558,30168
20002303101,30169
20503535239,30170
20360625876,30171
20048047421,30172
20511577260,30173
20504289126,30174
20025114161,30175
20161341780,30176
20291240570,30177
20052390588,30178
20097583752,30179
20536215614,30180
20647382154,30181
20169401545,30182
20363805901,30183
20792388589,30184
20086758428,30185
20134426415,30186
20795943659,30187
20789603710,30188
20616155988,30189
20928497131,30190
20111768043,30191
20798991457,30192
20445698051,30193
20622075152,30194
20019534272,30195
20809937090,30196
20357821052,30197
20928357059,30198
20934511092,30199
20876643885,30200
20756255937,30201
20095403779,30202
20477667677,30203
20894345005,30204
20285988824,30205
20047948852,30206
20998030579,30207
20778471663,30208
20971678974,30209
20118686970,30210
20784516715,30211
20477482959,30212
20074111731,30213
20735522306,30214
20356421370,30215
20919637932,30216
20001005347,30217
20082220904,30218
20906073948,30219
20463939331,30220
20085106321,30221
20795675350,30222
20648940031,30223
20238350433,30224
20944043022,30225
20600734391,30226
20374289986,30227
20556931288,30228
20991995823,30229
20278968177,30230
20597923525,30231
20000720594,30232
20781888500,30233
20996882970,30234
20322700413,30235
20205004613,30236
20200585754,30237
20185177707,30238
20380399169,30239
20577055676,30240
20932808873,30241
20451186436,30242
20878195556,30243
20058721311,30244
20153385003,30245
20453190541,30246
20066790954,30247
20412010465,30248
20748735922,30249
20862298000,30250
20263603898,30251
20491997501,30252
20532024036,30253
20437687044,30254
20647903008,30255
20096836390,30256
20467089962,30257
20487557065,30258
20953068461,30259
20922300273,30260
20320672711,30261
20728565809,30262
20571013882,30263
20637370554,30264
20785855998,30265
20576651169,30266
20579647373,30267
20958663620,30268
20476593361,30269
20077570488,30270
20606093628,30271
20275774949,30272
20686758288,30273
20739655680,30274
20638175916,30275
20798057042,30276
20808047798,30277
20317367804,30278
20893834882,30279
20412252154,30280
20155381726,30281
20231942634,30282
20944490422,30283
20129029120,30284
20545238628,30285
20359922058,30286
20764483461,30287
20925197083,30288
20381560095,30289
20656730341,30290
20444902518,30291
20504543757,30292
20403875934,30293
20432949234,30294
20496932456,30295
20629763818,30296
20689674688,30297
20406602561,30298
20001442449,30299
20547130291,30300
20014330209,30301
20990854341,30302
20539420382,30303
20899339668,30304
20270819170,30305
20853562775,30306
20104663149,30307
20071669027,30308
20286236176,30309
20526413765,30310
20269305412,30311
20995499848,30312
20242082821,30313
20416888928,30314
20198093467,30315
20495399895,30316
20347098134,30317
20545099692,30318
20307878736,30319
20016055262,30320
20939803915,30321
20090513655,30322
20994576226,30323
20777201675,30324
20836326965,30325
20007737573,30326
20199334444,30327
20847563156,30328
20228228265,30329
20248707872,30330
20547071670,30331
20597638042,30332
20106094044,30333
20058190100,30334
20844131188,30335
20591932956,30336
20505822887,30337
20234283564,30338
20782946636,30339
20699307018,30340
20582256105,30341
20946059824,30342
20185314615,30343
20320098904,30344
20846001571,30345
20489427844,30346
20000919498,30347
20826271948,30348
20376739691,30349
20419840992,30350
20601846340,30351
20064809393,30352
20469884225,30353
20966534637,30354
20845033832,30355
20720977600,30356
20953446739,30357
20680799002,30358
20973993447,30359
20899848769,30360
20091901294,30361
20895579851,30362
20720972808,30363
20558747762,30364
20171327551,30365
20899838493,30366
20124045858,30367
20129273472,30368
20660856861,30369
20402894892,30370
20744257709,30371
20826994596,30372
20350203750,30373
20041860765,30374
20233855603,30375
20614724964,30376
20495575145,30377
20082382411,30378
20563233166,30379
20506964691,30380
20212418005,30381
20054844533,30382
20381064384,30383
20676086080,30384
20699775414,30385
20687439577,30386
20507360256,30387
20475419594,30388
20809813179,30389
20820765559,30390
20615529984,30391
20839216743,30392
20294988390,30393
20222922491,30394
20949371417,30395
20246016996,30396
20802895950,30397
20053394898,30398
20682806624,30399
20743208147,30400
20615353710,30401
20549026937,30402
20160214869,30403
20798716856,30404
20290294644,30405
20450176324,30406
20157436147,30407
20506626871,30408
20504429966,30409
20874468572,30410
20373433349,30411
20224326040,30412
20473689270,30413
20724727022,30414
20153349257,30415
20214963887,30416
20487325174,30417
20957631788,30418
20763018900,30419
20393938397,30420
20407672217,30421
20022285882,30422
20461969629,30423
20233023707,30424
20158790084,30425
20144174647,30426
20036576083,30427
20390591210,30428
20166938482,30429
20616360757,30430
20582413405,30431
20412071328,30432
20852692776,30433
20436391975,30434
20560969561,30435
20756009570,30436
20257560592,30437
20786042612,30438
20017806659,30439
20453776240,30440
20332927334,30441
20615998447,30442
20107937056,30443
20210979586,30444
20819528841,30445
20006922540,30446
20070592497,30447
20953589863,30448
20022719187,30449
20912427241,30450
20142135564,30451
20298675464,30452
20619975240,30453
20827128412,30454
20050180687,30455
20440577731,30456
20880650795,30457
20227880115,30458
20982907154,30459
20311853430,30460
20492873193,30461
20417809182,30462
20402611300,30463
20631985235,30464
20013624657,30465
20501305701,30466
20888115691,30467
20945319419,30468
20379202988,30469
20692222508,30470
20007525381,30471
20496299120,30472
20730436531,30473
20142132237,30474
20120172106,30475
20856439566,30476
20392491196,30477
20980031332,30478
20544740143,30479
20109165386,30480
20619076616,30481
20334766455,30482
20105668572,30483
20752164304,30484
20960972310,30485
20725225773,30486
20001373406,30487
20011154594,30488
20139239941,30489
20665788890,30490
20747054014,30491
20610155098,30492
20130943675,30493
20641913428,30494
20701694266,30495
20592177505,30496
20233939343,30497
20350048990,30498
20010472387,30499
20445093354,30500
20499337660,30501
20363856897,30502
20948480793,30503
20147403266,30504
20471640480,30505
20793294139,30506
20753246781,30507
20596816719,30508
20730219092,30509
20912114164,30510
20868834045,30511
20530118761,30512
20744267969,30513
20673136142,30514
20777396670,30515
20293409648,30516
20194080706,30517
20339004377,30518
20693671584,30519
20507640119,30520
20746971575,30521
20058860112,30522
20608414439,30523
20708555629,30524
20010892329,30525
20730644530,30526
20863231159,30527
20912322250,30528
20859890733,30529
20183648444,30530
20807511116,30531
20548868774,30532
20056634878,30533
20462758369,30534
20820850517,30535
20267544247,30536
20641629132,30537
20343460299,30538
20271617338,30539
20036263336,30540
20464835704,30541
20063805985,30542
20639900033,30543
20377888686,30544
20453459293,30545
20213750390,30546
20323455955,30547
20499691807,30548
20351193644,30549
20026263134,30550
20044619903,30551
20713813210,30552
20498094015,30553
20894366813,30554
20851738709,30555
20233380531,30556
20580611958,30557
20203887641,30558
20294909459,30559
20582052811,30560
20554274968,30561
20126393270,30562
20015193220,30563
20575813617,30564
20177383303,30565
20647266491,30566
20866868214,30567
20638330865,30568
20410340076,30569
20587639803,30570
20181132153,30571
20329324050,30572
20593719965,30573
20167030300,30574
20711135113,30575
20589798040,30576
20931183647,30577
20081589135,30578
20083098215,30579
20533384114,30580
20854783125,30581
20024729119,30582
20003244055,30583
20294779354,30584
20148021977,30585
20519096522,30586
20227096030,30587
20719341036,30588
20448441871,30589
20099504760,30590
20457714182,30591
20126252155,30592
20385765134,30593
20146419432,30594
20105257225,30595
20145022104,30596
20105482364,30597
20744706644,30598
20301174047,30599
20361644236,30600
20868107918,30601
20224125255,30602
20744904509,30603
20714883470,30604
20779327176,30605
20297563017,30606
20734792031,30607
20519648173,30608
20179372658,30609
20571151783,30610
20840694502,30611
20054188478,30612
20672009489,30613
20702108470,30614
20170437923,30615
20176756400,30616
20140945822,30617
20533474604,30618
20410912712,30619
20152538703,30620
20872240380,30621
20570314155,30622
20609886103,30623
20885681008,30624
20802457683,30625
20799933949,30626
20312966620,30627
20281518605,30628
20957868038,30629
20843989073,30630
20769763209,30631
20653709921,30632
20941304873,30633
20756046482,30634
20495901887,30635
20836047040,30636
20325390399,30637
20567919650,30638
20221994202,30639
20383409481,30640
20704408004,30641
20527333487,30642
20265693462,30643
20438039139,30644
20169993204,30645
20078563851,30646
20031572132,30647
20651537025,30648
20224003693,30649
20825116034,30650
20954403455,30651
20008493870,30652
20100960226,30653
20339640230,30654
20395216600,30655
20923980105,30656
20221145247,30657
20137742236,30658
20547991226,30659
20637811241,30660
20065920666,30661
20736506942,30662
20205140891,30663
20298405232,30664
20764507093,30665
20411668093,30666
20137712826,30667
20182410399,30668
20594034774,30669
20451140762,30670
20056054758,30671
20863410992,30672
20483542511,30673
20858050350,30674
20899139728,30675
20266132111,30676
20586500279,30677
20904431856,30678
20260056718,30679
20938920251,30680
20743395634,30681
20462213392,30682
20485705809,30683
20186102567,30684
20177356971,30685
20354172250,30686
20414922972,30687
20892892060,30688
20374396743,30689
20058639008,30690
20047012915,30691
20136770155,30692
20795074345,30693
20882277834,30694
20572514004,30695
20620947425,30696
20314410462,30697
20664408622,30698
20729651859,30699
20278138727,30700
20375952365,30701
20754472487,30702
20548866850,30703
20409609251,30704
20395176604,30705
20183769427,30706
20756684693,30707
20212196939,30708
20330194998,30709
20043543509,30710
20268630881,30711
20518028765,30712
20908693184,30713
20153977383,30714
20891510279,30715
20910230029,30716
20011655140,30717
20697517744,30718
20870279199,30719
20500258007,30720
20599586975,30721
20438041983,30722
20000859131,30723
20837959433,30724
20824814914,30725
20925601300,30726
20049887396,30727
20334340837,30728
20259201430,30729
20989164235,30730
20624220174,30731
20795007879,30732
20026073624,30733
20627858512,30734
20336964731,30735
20559655213,30736
20942928784,30737
20121134243,30738
20821171308,30739
20589092388,30740
20852171388,30741
20747964921,30742
20118721374,30743
20379159087,30744
20066709641,30745
20045791214,30746
20435250899,30747
20840142429,30748
20510663746,30749
20020440277,30750
20640149165,30751
20267732758,30752
20339298200,30753
20539242239,30754
20495820905,30755
20515700803,30756
20783022730,30757
20509260033,30758
20507190524,30759
20696942020,30760
20417867302,30761
20025387773,30762
20767546574,30763
20684353907,30764
20408314517,30765
20957698536,30766
20998826602,30767
20870052036,30768
20356914769,30769
20332809956,30770
20144963631,30771
20570536227,30772
20024525049,30773
20580401760,30774
20385059472,30775
20812164076,30776
20951180496,30777
20866674719,30778
20668550640,30779
20924941607,30780
20058003155,30781
20570762750,30782
20680405436,30783
20919752216,30784
20145381543,30785
20753147077,30786
20495399895,30787
20538464780,30788
20559316760,30789
20091277194,30790
20647565270,30791
20456917314,30792
20787245196,30793
20361565907,30794
20369311052,30795
20326799165,30796
20497871618,30797
20590943790,30798
20330456504,30799
20057073446,30800
20714520479,30801
20747954825,30802
20167067259,30803
20535728350,30804
20665802278,30805
20980534945,30806
20742815314,30807
20371084373,30808
20879880329,30809
20514722014,30810
20230160346,30811
20422408269,30812
20727534842,30813
20019067973,30814
20151792564,30815
20839001068,30816
20483817453,30817
20759532201,30818
20583269248,30819
20563652079,30820
20575741360,30821
20465025462,30822
20131899066,30823
20216744945,30824
20833854514,30825
20973807052,30826
20570571912,30827
20149000177,30828
20410668372,30829
20902052490,30830
20968986026,30831
20395406728,30832
20654604385,30833
20174152984,30834
20141203767,30835
20229064795,30836
20057803346,30837
20749464684,30838
20825184304,30839
20086437498,30840
20070533705,30841
20685160842,30842
20111003380,30843
20729121888,30844
20277856066,30845
20999244180,30846
20433960969,30847
20785892304,30848
20650454571,30849
20251691040,30850
20426066533,30851
20957090666,30852
20421256992,30853
20693561946,30854
20048473359,30855
20531635833,30856
20464050373,30857
20852938701,30858
20782590699,30859
20442698566,30860
20331898221,30861
20844832028,30862
20025732869,30863
20019122696,30864
20786737555,30865
20856986737,30866
20655464421,30867
20216082061,30868
20518129256,30869
20557030120,30870
20394398271,30871
20650697980,30872
20790967527,30873
20079742015,30874
20920711999,30875
20296690044,30876
20465346594,30877
20751572964,30878
20279887358,30879
20710759440,30880
20527409798,30881
20425700244,30882
20312106130,30883
20542696023,30884
20686274786,30885
20063404702,30886
20088230764,30887
20971789543,30888
20024446740,30889
20452571025,30890
20705601352,30891
20079070682,30892
20370356909,30893
20784502709,30894
20816096312,30895
20827072521,30896
20833960129,30897
20999244180,30898
20792770550,30899
20602545901,30900
20725577860,30901
20958577667,30902
20031374007,30903
20360365842,30904
20212673356,30905
20202147500,30906
20186658049,30907
20201099545,30908
20845767491,30909
20522391376,30910
20189502338,30911
20893024569,30912
20868440444,30913
20097855790,30914
20110502638,30915
20203334812,30916
20199058286,30917
20054707694,30918
20299187967,30919
20880057476,30920
20663340391,30921
20359518108,30922
20993953551,30923
20559722712,30924
20684758792,30925
20962449557,30926
20441006671,30927
20202930118,30928
20654296269,30929
20937333690,30930
20021706112,30931
20937411494,30932
20044965708,30933
20193211650,30934
20243709636,30935
20046401517,30936
20950159612,30937
20922020189,30938
20546895391,30939
20623341010,30940
20591737685,30941
20421025589,30942
20218140575,30943
20302689087,30944
20672676994,30945
20224992444,30946
20050057842,30947
20369128209,30948
20593719422,30949
20314291066,30950
20981613003,30951
20705358246,30952
20511391074,30953
20397537976,30954
20451412075,30955
20420560448,30956
20526891958,30957
20312990255,30958
20938350435,30959
20812541660,30960
20046363295,30961
20697378377,30962
20829670433,30963
20610535385,30964
20124975053,30965
20042099873,30966
20895370381,30967
20102699259,30968
20155888065,30969
20450978737,30970
20988430721,30971
20566034240,30972
20314065792,30973
20094202439,30974
20345097415,30975
20386426852,30976
20793046121,30977
20821839372,30978
20244091822,30979
20250819195,30980
20019474387,30981
20650379656,30982
20456448180,30983
