id_tratamiento,id_insumo
83156,19522
876483,19523
193623,19524
393530,19525
543408,19526
765177,19527
918286,19528
530894,19529
246146,19530
575757,19531
69467,19532
346157,19533
566857,19534
391256,19535
810018,19536
183114,19537
527898,19538
804170,19539
316844,19540
295243,19541
522444,19542
539480,19543
438488,19544
481697,19545
654727,19546
423842,19547
929348,19548
35758,19549
379170,19550
106239,19551
750799,19552
614642,19553
805406,19554
190250,19555
743853,19556
291700,19557
28152,19558
4165,19559
681098,19560
836531,19561
109794,19562
901611,19563
675401,19564
935129,19565
627500,19566
693107,19567
500449,19568
154531,19569
954551,19570
90801,19571
184827,19572
241735,19573
369842,19574
98053,19575
990915,19576
642683,19577
831282,19578
394623,19579
279066,19580
605703,19581
344095,19582
359413,19583
576795,19584
230744,19585
868859,19586
983024,19587
47599,19588
230626,19589
448851,19590
238626,19591
686608,19592
900164,19593
844395,19594
619699,19595
267856,19596
721177,19597
738263,19598
316023,19599
55477,19600
161967,19601
905422,19602
985460,19603
148029,19604
597668,19605
339363,19606
267131,19607
208193,19608
253716,19609
275811,19610
802316,19611
700446,19612
126278,19613
576421,19614
655694,19615
230943,19616
802123,19617
677744,19618
379736,19619
410125,19620
383400,19621
35110,19622
172847,19623
752523,19624
466679,19625
825646,19626
605655,19627
716930,19628
482774,19629
77753,19630
656230,19631
329583,19632
232076,19633
975732,19634
359532,19635
922948,19636
801844,19637
199506,19638
955852,19639
808364,19640
218059,19641
341192,19642
61921,19643
253152,19644
135247,19645
142484,19646
846208,19647
456147,19648
98337,19649
811278,19650
160455,19651
196700,19652
206358,19653
325641,19654
294472,19655
652939,19656
79222,19657
701657,19658
373768,19659
823334,19660
161262,19661
469899,19662
185680,19663
869987,19664
974958,19665
715346,19666
820632,19667
506847,19668
957198,19669
843592,19670
947312,19671
956556,19672
593119,19673
928489,19674
297370,19675
907223,19676
428821,19677
649232,19678
83592,19679
168203,19680
869501,19681
532316,19682
767456,19683
175003,19684
44315,19685
567425,19686
307085,19687
338527,19688
216573,19689
420602,19690
241363,19691
700260,19692
445394,19693
121128,19694
573564,19695
568766,19696
221830,19697
688855,19698
278476,19699
330981,19700
741424,19701
815450,19702
284883,19703
409208,19704
622019,19705
459170,19706
965500,19707
172259,19708
629185,19709
926074,19710
508092,19711
130456,19712
832178,19713
627087,19714
186069,19715
830520,19716
942315,19717
812627,19718
145317,19719
784047,19720
952852,19721
495267,19722
190604,19723
930844,19724
384623,19725
561160,19726
319017,19727
301178,19728
803782,19729
476950,19730
158766,19731
15398,19732
555527,19733
855726,19734
918726,19735
935445,19736
140393,19737
312560,19738
113954,19739
175888,19740
386241,19741
225665,19742
666724,19743
286350,19744
941916,19745
288111,19746
470502,19747
188157,19748
767074,19749
947013,19750
517021,19751
172974,19752
180212,19753
39456,19754
309936,19755
120526,19756
458514,19757
350299,19758
919971,19759
156286,19760
568714,19761
920185,19762
339838,19763
989699,19764
844563,19765
367932,19766
6656,19767
55530,19768
141099,19769
226530,19770
325321,19771
649368,19772
299400,19773
345283,19774
829242,19775
387591,19776
415498,19777
479,19778
346240,19779
346335,19780
634966,19781
822112,19782
32863,19783
180640,19784
953600,19785
598783,19786
252716,19787
787483,19788
383055,19789
110137,19790
242353,19791
695476,19792
504771,19793
42148,19794
333664,19795
965220,19796
939272,19797
966067,19798
6700,19799
176203,19800
897180,19801
400480,19802
239534,19803
620949,19804
549320,19805
499557,19806
246456,19807
546960,19808
803208,19809
191624,19810
112874,19811
808873,19812
636832,19813
886067,19814
170725,19815
468892,19816
644410,19817
556408,19818
618624,19819
875118,19820
744398,19821
91294,19822
974214,19823
366604,19824
772933,19825
828670,19826
590693,19827
455401,19828
539422,19829
378225,19830
277001,19831
984707,19832
920913,19833
581271,19834
128283,19835
827032,19836
475125,19837
532274,19838
656216,19839
65262,19840
634769,19841
906833,19842
787521,19843
270319,19844
156468,19845
879279,19846
806560,19847
442063,19848
776802,19849
589593,19850
44807,19851
585568,19852
512551,19853
213798,19854
784844,19855
761841,19856
595624,19857
137421,19858
589641,19859
801386,19860
296017,19861
504255,19862
934164,19863
709893,19864
120953,19865
346518,19866
869295,19867
175984,19868
472205,19869
732561,19870
121266,19871
551959,19872
828807,19873
878556,19874
516145,19875
483840,19876
681280,19877
362894,19878
722307,19879
317462,19880
141945,19881
303929,19882
349136,19883
466003,19884
649780,19885
866856,19886
753733,19887
399516,19888
80097,19889
75023,19890
678100,19891
489898,19892
227404,19893
723601,19894
8727,19895
381315,19896
104979,19897
71420,19898
265930,19899
484218,19900
809996,19901
370393,19902
462831,19903
127499,19904
454524,19905
73085,19906
995167,19907
556932,19908
345611,19909
128924,19910
942028,19911
418432,19912
147251,19913
178766,19914
906911,19915
654637,19916
269059,19917
107116,19918
473439,19919
626113,19920
489844,19921
670790,19922
658214,19923
286611,19924
349981,19925
452418,19926
545538,19927
646988,19928
317432,19929
700795,19930
294955,19931
949522,19932
264782,19933
263823,19934
504396,19935
238036,19936
414309,19937
987236,19938
866597,19939
95471,19940
729470,19941
990230,19942
535414,19943
978845,19944
75715,19945
591191,19946
782624,19947
727639,19948
773982,19949
637849,19950
386637,19951
640363,19952
172553,19953
818180,19954
550275,19955
238860,19956
366219,19957
685447,19958
16414,19959
646927,19960
663107,19961
865130,19962
460525,19963
204861,19964
503213,19965
17916,19966
17864,19967
636213,19968
124259,19969
75027,19970
572454,19971
711373,19972
787165,19973
789212,19974
470625,19975
172058,19976
619969,19977
735381,19978
525269,19979
696678,19980
854824,19981
789451,19982
187202,19983
953563,19984
357675,19985
69912,19986
703982,19987
737754,19988
538422,19989
76075,19990
40461,19991
322518,19992
480516,19993
609145,19994
935549,19995
681537,19996
483459,19997
932362,19998
275862,19999
416459,20000
662833,20001
334385,20002
262176,20003
711960,20004
390782,20005
348989,20006
424081,20007
166620,20008
318374,20009
196758,20010
807974,20011
986643,20012
329211,20013
377724,20014
580385,20015
165558,20016
349406,20017
554294,20018
476091,20019
587798,20020
449307,20021
438134,20022
265702,20023
6847,20024
801559,20025
686060,20026
639840,20027
57103,20028
808447,20029
315638,20030
435760,20031
195333,20032
405819,20033
925111,20034
479548,20035
560483,20036
616588,20037
943694,20038
365765,20039
876780,20040
640976,20041
579773,20042
71937,20043
198370,20044
273472,20045
420826,20046
447567,20047
991341,20048
756182,20049
150020,20050
557134,20051
432781,20052
286309,20053
552274,20054
527029,20055
936208,20056
385972,20057
199534,20058
427612,20059
641443,20060
354869,20061
822344,20062
760540,20063
67927,20064
992363,20065
645274,20066
815517,20067
154086,20068
887220,20069
889635,20070
805738,20071
407848,20072
114687,20073
458475,20074
373088,20075
502797,20076
522634,20077
886821,20078
646852,20079
674433,20080
98688,20081
593249,20082
236137,20083
134457,20084
481217,20085
3513,20086
48047,20087
655587,20088
136601,20089
971627,20090
935073,20091
752203,20092
605415,20093
7812,20094
593180,20095
352463,20096
549422,20097
424402,20098
863618,20099
262328,20100
12250,20101
643577,20102
297248,20103
507174,20104
335697,20105
834876,20106
895709,20107
312754,20108
355356,20109
434254,20110
920330,20111
456821,20112
25934,20113
602208,20114
748047,20115
212965,20116
20682,20117
521106,20118
981669,20119
95934,20120
50074,20121
920967,20122
571543,20123
160736,20124
147198,20125
259033,20126
275104,20127
247427,20128
567609,20129
162601,20130
665568,20131
290925,20132
733606,20133
36690,20134
733954,20135
48495,20136
535967,20137
852703,20138
192178,20139
85857,20140
879299,20141
481586,20142
519816,20143
684920,20144
295724,20145
285900,20146
750225,20147
52899,20148
530535,20149
241321,20150
117468,20151
34662,20152
420140,20153
946893,20154
704594,20155
310281,20156
711581,20157
737334,20158
789237,20159
860581,20160
468680,20161
948518,20162
874235,20163
604868,20164
701575,20165
760809,20166
524315,20167
537952,20168
229073,20169
588167,20170
430630,20171
2157,20172
979329,20173
529239,20174
339194,20175
479000,20176
429801,20177
406201,20178
423896,20179
576722,20180
556263,20181
409261,20182
772660,20183
967479,20184
963347,20185
958740,20186
740271,20187
824880,20188
885336,20189
357576,20190
256570,20191
614309,20192
619273,20193
66194,20194
539850,20195
605718,20196
921426,20197
98682,20198
445237,20199
350384,20200
401052,20201
28836,20202
118252,20203
575629,20204
945659,20205
545666,20206
180902,20207
10667,20208
543324,20209
78992,20210
29405,20211
589542,20212
106342,20213
334015,20214
243796,20215
136940,20216
97731,20217
792917,20218
577508,20219
616327,20220
668839,20221
685748,20222
603054,20223
865827,20224
229571,20225
411675,20226
915379,20227
843709,20228
572519,20229
946592,20230
482958,20231
279286,20232
548030,20233
456500,20234
291136,20235
900862,20236
207071,20237
744231,20238
491004,20239
538593,20240
673921,20241
385328,20242
657087,20243
892658,20244
465515,20245
849313,20246
572179,20247
707008,20248
530840,20249
921386,20250
607581,20251
748307,20252
330046,20253
714498,20254
479248,20255
739979,20256
312034,20257
251120,20258
835849,20259
933220,20260
939347,20261
377790,20262
958876,20263
251084,20264
445234,20265
361572,20266
33478,20267
750984,20268
330874,20269
574883,20270
942603,20271
593370,20272
17153,20273
164809,20274
509467,20275
895544,20276
649063,20277
394323,20278
53829,20279
256213,20280
207989,20281
141920,20282
603836,20283
203667,20284
447201,20285
157528,20286
745625,20287
805630,20288
473730,20289
360296,20290
804324,20291
132722,20292
325507,20293
189244,20294
14667,20295
448,20296
322609,20297
849042,20298
509501,20299
702594,20300
531397,20301
760094,20302
848116,20303
618083,20304
919485,20305
484440,20306
19818,20307
963430,20308
454086,20309
928895,20310
74792,20311
777159,20312
939924,20313
124136,20314
612393,20315
14700,20316
35393,20317
890255,20318
852659,20319
939632,20320
587914,20321
349033,20322
509411,20323
290116,20324
357247,20325
666749,20326
116833,20327
99895,20328
18046,20329
410740,20330
504559,20331
271628,20332
732384,20333
255644,20334
954939,20335
442131,20336
772446,20337
229631,20338
755896,20339
1613,20340
140443,20341
673753,20342
488508,20343
708669,20344
722161,20345
588938,20346
562127,20347
48160,20348
435553,20349
106318,20350
912004,20351
73975,20352
487245,20353
517898,20354
626259,20355
584353,20356
370617,20357
213726,20358
476336,20359
125626,20360
245770,20361
26014,20362
620652,20363
585144,20364
753997,20365
894083,20366
352898,20367
549640,20368
890412,20369
225980,20370
31321,20371
387449,20372
398040,20373
407723,20374
873650,20375
450687,20376
153491,20377
255858,20378
85404,20379
175941,20380
760581,20381
393886,20382
453050,20383
478801,20384
774258,20385
426146,20386
218790,20387
696979,20388
3890,20389
440674,20390
516556,20391
970804,20392
561672,20393
180498,20394
700997,20395
829044,20396
902030,20397
7791,20398
68518,20399
872603,20400
853661,20401
527639,20402
386887,20403
885863,20404
934286,20405
427024,20406
577164,20407
696941,20408
279111,20409
100311,20410
357689,20411
95200,20412
93768,20413
449084,20414
369909,20415
445242,20416
922441,20417
995957,20418
28128,20419
65901,20420
228937,20421
825537,20422
469008,20423
945380,20424
304792,20425
963137,20426
676336,20427
721323,20428
372079,20429
948166,20430
473551,20431
504651,20432
741864,20433
84622,20434
609367,20435
195562,20436
756329,20437
977376,20438
134836,20439
542607,20440
904894,20441
479950,20442
505146,20443
971111,20444
548164,20445
728729,20446
758020,20447
810878,20448
788158,20449
414086,20450
615492,20451
586559,20452
160311,20453
770218,20454
342699,20455
480627,20456
793796,20457
213772,20458
483366,20459
995458,20460
934013,20461
379447,20462
478775,20463
440524,20464
356901,20465
930498,20466
479369,20467
743414,20468
904636,20469
56065,20470
362100,20471
663765,20472
828290,20473
345725,20474
385473,20475
402542,20476
798455,20477
278039,20478
389391,20479
485784,20480
503811,20481
545894,20482
225073,20483
809402,20484
23284,20485
298428,20486
803108,20487
762254,20488
234662,20489
789747,20490
736348,20491
363815,20492
514253,20493
637065,20494
648847,20495
848738,20496
87758,20497
995548,20498
850444,20499
543316,20500
889969,20501
103074,20502
91108,20503
435652,20504
231818,20505
127771,20506
137142,20507
434956,20508
107161,20509
910016,20510
187459,20511
387040,20512
861344,20513
431740,20514
39963,20515
935024,20516
910683,20517
818311,20518
603544,20519
235479,20520
734888,20521
654454,20522
628657,20523
914689,20524
907817,20525
172869,20526
156789,20527
260242,20528
681340,20529
547711,20530
255521,20531
70886,20532
320664,20533
514542,20534
655155,20535
781737,20536
967133,20537
558187,20538
652474,20539
143887,20540
907919,20541
31662,20542
519671,20543
428542,20544
834142,20545
702068,20546
138514,20547
302786,20548
971411,20549
238838,20550
361005,20551
44624,20552
404433,20553
155714,20554
781179,20555
777595,20556
63226,20557
535264,20558
154319,20559
566277,20560
63375,20561
309878,20562
677042,20563
271311,20564
961476,20565
28804,20566
162275,20567
655250,20568
524289,20569
44675,20570
715587,20571
190081,20572
906458,20573
15946,20574
358173,20575
33949,20576
523714,20577
693095,20578
252817,20579
312508,20580
130285,20581
236681,20582
18459,20583
611637,20584
87172,20585
621269,20586
713858,20587
78391,20588
776891,20589
364008,20590
676846,20591
570238,20592
452682,20593
738249,20594
471490,20595
414431,20596
422529,20597
244136,20598
337843,20599
652508,20600
123615,20601
79378,20602
596606,20603
566593,20604
801815,20605
211785,20606
765900,20607
931480,20608
394769,20609
244927,20610
958231,20611
747688,20612
625905,20613
313076,20614
433957,20615
80814,20616
329842,20617
768838,20618
833537,20619
28474,20620
9903,20621
721440,20622
558079,20623
331949,20624
488019,20625
875586,20626
64271,20627
30481,20628
765067,20629
95287,20630
372512,20631
888501,20632
236350,20633
414767,20634
287999,20635
578753,20636
432099,20637
397259,20638
349384,20639
778179,20640
860197,20641
491062,20642
213729,20643
849203,20644
608662,20645
509872,20646
664718,20647
98302,20648
80426,20649
245311,20650
216638,20651
449922,20652
241229,20653
403591,20654
914244,20655
751648,20656
863530,20657
878057,20658
727377,20659
729821,20660
360217,20661
868232,20662
908902,20663
738780,20664
561378,20665
555860,20666
762042,20667
616401,20668
568626,20669
930506,20670
764293,20671
292198,20672
685629,20673
597092,20674
912614,20675
610958,20676
916416,20677
294049,20678
787375,20679
5676,20680
167313,20681
99707,20682
86010,20683
682390,20684
107599,20685
825527,20686
774071,20687
884983,20688
893322,20689
798431,20690
139131,20691
391961,20692
159303,20693
413627,20694
819418,20695
193472,20696
748217,20697
187280,20698
739317,20699
682690,20700
586021,20701
119055,20702
500924,20703
514687,20704
588741,20705
624210,20706
191059,20707
999512,20708
286668,20709
582165,20710
572833,20711
945431,20712
67641,20713
739006,20714
484178,20715
846925,20716
718659,20717
674763,20718
433881,20719
438934,20720
128476,20721
30957,20722
388281,20723
97091,20724
652738,20725
901184,20726
986862,20727
211613,20728
205726,20729
434586,20730
451433,20731
605865,20732
438668,20733
520425,20734
978008,20735
704176,20736
637583,20737
214812,20738
254531,20739
50813,20740
942748,20741
194669,20742
802787,20743
125478,20744
331443,20745
434583,20746
715943,20747
883993,20748
755650,20749
794540,20750
434436,20751
854539,20752
766845,20753
934776,20754
861908,20755
698581,20756
637306,20757
431876,20758
233338,20759
585577,20760
454769,20761
411529,20762
681365,20763
922730,20764
646621,20765
47537,20766
59386,20767
365588,20768
489375,20769
768993,20770
533926,20771
322200,20772
63712,20773
215046,20774
411895,20775
178438,20776
591257,20777
583663,20778
12069,20779
270335,20780
526462,20781
526952,20782
640848,20783
347648,20784
502938,20785
666373,20786
250153,20787
552262,20788
146237,20789
899633,20790
907289,20791
597313,20792
209845,20793
507447,20794
51397,20795
576052,20796
78334,20797
692654,20798
32226,20799
504693,20800
260378,20801
689659,20802
216266,20803
926843,20804
20014,20805
327472,20806
997112,20807
285740,20808
286718,20809
738624,20810
281837,20811
568416,20812
593348,20813
842801,20814
623292,20815
425400,20816
39331,20817
952672,20818
497104,20819
470553,20820
708193,20821
587911,20822
398244,20823
543160,20824
560398,20825
214243,20826
837401,20827
322892,20828
391409,20829
275856,20830
646667,20831
391843,20832
212931,20833
509255,20834
204695,20835
103866,20836
468477,20837
615737,20838
418755,20839
217264,20840
254891,20841
321625,20842
441955,20843
556595,20844
961293,20845
856792,20846
175392,20847
262236,20848
316762,20849
906314,20850
862022,20851
977576,20852
950313,20853
47620,20854
10546,20855
808053,20856
449050,20857
9597,20858
990637,20859
968841,20860
981925,20861
193000,20862
183728,20863
994228,20864
38915,20865
270268,20866
998497,20867
27866,20868
196409,20869
700274,20870
319267,20871
382195,20872
770868,20873
465671,20874
354632,20875
656762,20876
889313,20877
378024,20878
860715,20879
126034,20880
681916,20881
50553,20882
581398,20883
7261,20884
596736,20885
620322,20886
837722,20887
540322,20888
91671,20889
54945,20890
31399,20891
469721,20892
672039,20893
903763,20894
851546,20895
824225,20896
793115,20897
882464,20898
321595,20899
414288,20900
753924,20901
686331,20902
763895,20903
468407,20904
45356,20905
143850,20906
642414,20907
31261,20908
530142,20909
488383,20910
967240,20911
504846,20912
688687,20913
406699,20914
330250,20915
724411,20916
312174,20917
516706,20918
861164,20919
269408,20920
71070,20921
469788,20922
160349,20923
631859,20924
250645,20925
529019,20926
590556,20927
175624,20928
335234,20929
84224,20930
864726,20931
649316,20932
15390,20933
75944,20934
386002,20935
504343,20936
19352,20937
292480,20938
234762,20939
946891,20940
919176,20941
704906,20942
857553,20943
38482,20944
172397,20945
242157,20946
27469,20947
369311,20948
931474,20949
509825,20950
248874,20951
884919,20952
497210,20953
549150,20954
107842,20955
63873,20956
209502,20957
700489,20958
538102,20959
936764,20960
444246,20961
952900,20962
636381,20963
382601,20964
727839,20965
516341,20966
163144,20967
467757,20968
238615,20969
363363,20970
749833,20971
526716,20972
213379,20973
134990,20974
557759,20975
890647,20976
195191,20977
514578,20978
240120,20979
428450,20980
279647,20981
835685,20982
421352,20983
136588,20984
351550,20985
817749,20986
106434,20987
226709,20988
845416,20989
520435,20990
970713,20991
850839,20992
747732,20993
546779,20994
506670,20995
60659,20996
754919,20997
77456,20998
993834,20999
882419,21000
255967,21001
457767,21002
877890,21003
853065,21004
395639,21005
122739,21006
543758,21007
252332,21008
743465,21009
656585,21010
150003,21011
272986,21012
174382,21013
877278,21014
986808,21015
152511,21016
372313,21017
449071,21018
761049,21019
272398,21020
11392,21021
267832,21022
364640,21023
252044,21024
456177,21025
196912,21026
121207,21027
503726,21028
803946,21029
802344,21030
609683,21031
434010,21032
390387,21033
297013,21034
448944,21035
409806,21036
42183,21037
620046,21038
106347,21039
460657,21040
272209,21041
923056,21042
166471,21043
122540,21044
165524,21045
125098,21046
403581,21047
911885,21048
688440,21049
653662,21050
419614,21051
797116,21052
937743,21053
932395,21054
117569,21055
464892,21056
248173,21057
270390,21058
242251,21059
984722,21060
204516,21061
292115,21062
237611,21063
664148,21064
223151,21065
782596,21066
691673,21067
637111,21068
314047,21069
358918,21070
524063,21071
581723,21072
26351,21073
394172,21074
970937,21075
787184,21076
952776,21077
416540,21078
85091,21079
28513,21080
687067,21081
476541,21082
211946,21083
46740,21084
905810,21085
159946,21086
929672,21087
707892,21088
728837,21089
399626,21090
513134,21091
268682,21092
240917,21093
498081,21094
228313,21095
533588,21096
227790,21097
96662,21098
880273,21099
142328,21100
141379,21101
733898,21102
577941,21103
447362,21104
202949,21105
325019,21106
537579,21107
292291,21108
593712,21109
409324,21110
90836,21111
43926,21112
582919,21113
158891,21114
822060,21115
473675,21116
467116,21117
223472,21118
17637,21119
165032,21120
305037,21121
360992,21122
286672,21123
623572,21124
227547,21125
433790,21126
176512,21127
473259,21128
718159,21129
941111,21130
995574,21131
556188,21132
510593,21133
331048,21134
695001,21135
921737,21136
826889,21137
950291,21138
241923,21139
183435,21140
146205,21141
392933,21142
237795,21143
979256,21144
854298,21145
732853,21146
458291,21147
170562,21148
717366,21149
342004,21150
934287,21151
236346,21152
136245,21153
216912,21154
570869,21155
895387,21156
676982,21157
183936,21158
607818,21159
595442,21160
233689,21161
842888,21162
149529,21163
662338,21164
824265,21165
108817,21166
750763,21167
596030,21168
314619,21169
11823,21170
963239,21171
86494,21172
282119,21173
499275,21174
547883,21175
962024,21176
704165,21177
406318,21178
466949,21179
89682,21180
784317,21181
935156,21182
295112,21183
833461,21184
609818,21185
701015,21186
259092,21187
753874,21188
946556,21189
909186,21190
372287,21191
44103,21192
191825,21193
102020,21194
931387,21195
138224,21196
851236,21197
828067,21198
714787,21199
91635,21200
15692,21201
113785,21202
432833,21203
63440,21204
606344,21205
486987,21206
900998,21207
538887,21208
221487,21209
972260,21210
968109,21211
252595,21212
405066,21213
966588,21214
857736,21215
220460,21216
544453,21217
525130,21218
573787,21219
431452,21220
990025,21221
110152,21222
824558,21223
713902,21224
363110,21225
579522,21226
235790,21227
945812,21228
826728,21229
642717,21230
232232,21231
794062,21232
30228,21233
61733,21234
546373,21235
759358,21236
376666,21237
880889,21238
141972,21239
54013,21240
335671,21241
813894,21242
392467,21243
88713,21244
652645,21245
362666,21246
697579,21247
523352,21248
944304,21249
965199,21250
385887,21251
217292,21252
207918,21253
378891,21254
885371,21255
700790,21256
979026,21257
164588,21258
205441,21259
380698,21260
93922,21261
609265,21262
772107,21263
88491,21264
920786,21265
274565,21266
391858,21267
832397,21268
29692,21269
284727,21270
840746,21271
758902,21272
462038,21273
786245,21274
772401,21275
66740,21276
293780,21277
223099,21278
554024,21279
880571,21280
355965,21281
377624,21282
462267,21283
318297,21284
634449,21285
164463,21286
2095,21287
633547,21288
847438,21289
973330,21290
18351,21291
556307,21292
61787,21293
401987,21294
371003,21295
766193,21296
679591,21297
955016,21298
312210,21299
514276,21300
824687,21301
765800,21302
493712,21303
524340,21304
353437,21305
936458,21306
913381,21307
716701,21308
854387,21309
705697,21310
543179,21311
960973,21312
781512,21313
463737,21314
278949,21315
912807,21316
186770,21317
131818,21318
142966,21319
224370,21320
430793,21321
241238,21322
259942,21323
803305,21324
878428,21325
46572,21326
10834,21327
782532,21328
933354,21329
995902,21330
236749,21331
332188,21332
60534,21333
934066,21334
420163,21335
252450,21336
633665,21337
747748,21338
824924,21339
34461,21340
611665,21341
557727,21342
192929,21343
696690,21344
977407,21345
547599,21346
647604,21347
953662,21348
967314,21349
384609,21350
958482,21351
610863,21352
107514,21353
178127,21354
597085,21355
179357,21356
234694,21357
788674,21358
768716,21359
141100,21360
12888,21361
867294,21362
733165,21363
971620,21364
329485,21365
428888,21366
489836,21367
729985,21368
975724,21369
415618,21370
535883,21371
455532,21372
569804,21373
893159,21374
741017,21375
808614,21376
207423,21377
273087,21378
805248,21379
884259,21380
969770,21381
54382,21382
285322,21383
972949,21384
670177,21385
394125,21386
406823,21387
602772,21388
659463,21389
275474,21390
18453,21391
602970,21392
59098,21393
180097,21394
214671,21395
492956,21396
713714,21397
740623,21398
844331,21399
741448,21400
455933,21401
921734,21402
72763,21403
951011,21404
753156,21405
185947,21406
563104,21407
2794,21408
627731,21409
848684,21410
128739,21411
800579,21412
808301,21413
795590,21414
100011,21415
931448,21416
727972,21417
880555,21418
170900,21419
297082,21420
505982,21421
488386,21422
116357,21423
919329,21424
942877,21425
171877,21426
885980,21427
798223,21428
75353,21429
370778,21430
849460,21431
944217,21432
851362,21433
363028,21434
881131,21435
545087,21436
255607,21437
937827,21438
614211,21439
905488,21440
292995,21441
446559,21442
45966,21443
766588,21444
606326,21445
636965,21446
341734,21447
539555,21448
380035,21449
642224,21450
313751,21451
51652,21452
103545,21453
149450,21454
826009,21455
733194,21456
536063,21457
971853,21458
673111,21459
442909,21460
327818,21461
515295,21462
649008,21463
737611,21464
879711,21465
956446,21466
575234,21467
687692,21468
899565,21469
441109,21470
477780,21471
686746,21472
154972,21473
196924,21474
170573,21475
626535,21476
143858,21477
613143,21478
821134,21479
496384,21480
371414,21481
72517,21482
732092,21483
183429,21484
794220,21485
275776,21486
756683,21487
323918,21488
228039,21489
866626,21490
867295,21491
618611,21492
834850,21493
233584,21494
917173,21495
146992,21496
75977,21497
717269,21498
257125,21499
674077,21500
720522,21501
586026,21502
913109,21503
833281,21504
340790,21505
852102,21506
555487,21507
796993,21508
325388,21509
51881,21510
607684,21511
733441,21512
184669,21513
742170,21514
867139,21515
160735,21516
935282,21517
462958,21518
282035,21519
96015,21520
192362,21521
833472,21522
158061,21523
832309,21524
813117,21525
693730,21526
697138,21527
605622,21528
966393,21529
325323,21530
602596,21531
87030,21532
826988,21533
125532,21534
589060,21535
448761,21536
213017,21537
988886,21538
602298,21539
764632,21540
116912,21541
34505,21542
205385,21543
821782,21544
862994,21545
124736,21546
249042,21547
901583,21548
646336,21549
984068,21550
86598,21551
39989,21552
248417,21553
217629,21554
704959,21555
331574,21556
15157,21557
145148,21558
134536,21559
664343,21560
341568,21561
528165,21562
930873,21563
257514,21564
22706,21565
647259,21566
184559,21567
503916,21568
659046,21569
486728,21570
145204,21571
11004,21572
500820,21573
812587,21574
952123,21575
619782,21576
898662,21577
13891,21578
888720,21579
93597,21580
74367,21581
447031,21582
602424,21583
686494,21584
83078,21585
506971,21586
401682,21587
307469,21588
18066,21589
933256,21590
753550,21591
506612,21592
117371,21593
516619,21594
953141,21595
208392,21596
742199,21597
691728,21598
526580,21599
11909,21600
983013,21601
190661,21602
672518,21603
635630,21604
96317,21605
874341,21606
82689,21607
852598,21608
146240,21609
168734,21610
37149,21611
869474,21612
816056,21613
949129,21614
28521,21615
890781,21616
941471,21617
654460,21618
671086,21619
785437,21620
862548,21621
596451,21622
566666,21623
195174,21624
320587,21625
726302,21626
360260,21627
278468,21628
200470,21629
989614,21630
406167,21631
977482,21632
501692,21633
77183,21634
325095,21635
984972,21636
442613,21637
827181,21638
668066,21639
67032,21640
208330,21641
126927,21642
994154,21643
73989,21644
710723,21645
806609,21646
552696,21647
310020,21648
321944,21649
276971,21650
306495,21651
686806,21652
105080,21653
971596,21654
765414,21655
120459,21656
322777,21657
64882,21658
67072,21659
866916,21660
261436,21661
77420,21662
296798,21663
744118,21664
737367,21665
121404,21666
6242,21667
615315,21668
710419,21669
147667,21670
868133,21671
95089,21672
726429,21673
71200,21674
983546,21675
17870,21676
80187,21677
778396,21678
356008,21679
75837,21680
610285,21681
697151,21682
843415,21683
403202,21684
546233,21685
75930,21686
387292,21687
721485,21688
341605,21689
325945,21690
393879,21691
264833,21692
326972,21693
951423,21694
686061,21695
882073,21696
524139,21697
450137,21698
210976,21699
366595,21700
498817,21701
319811,21702
750083,21703
445786,21704
62017,21705
581642,21706
850713,21707
446961,21708
656526,21709
182818,21710
153254,21711
925184,21712
972479,21713
695574,21714
79567,21715
606593,21716
797094,21717
506263,21718
500745,21719
367415,21720
863748,21721
592430,21722
918917,21723
609943,21724
960307,21725
298254,21726
668241,21727
132826,21728
500212,21729
487117,21730
665592,21731
773599,21732
515845,21733
842144,21734
742225,21735
861602,21736
129499,21737
843379,21738
689761,21739
663758,21740
199561,21741
146687,21742
59747,21743
44580,21744
105929,21745
51082,21746
112417,21747
713770,21748
956840,21749
924710,21750
994226,21751
358701,21752
633497,21753
752592,21754
447711,21755
704344,21756
284102,21757
253692,21758
415330,21759
753129,21760
671918,21761
81141,21762
825052,21763
500387,21764
953615,21765
495813,21766
108156,21767
219963,21768
117560,21769
476574,21770
874620,21771
761084,21772
702665,21773
385777,21774
692690,21775
223152,21776
170474,21777
771941,21778
473143,21779
621612,21780
447976,21781
451395,21782
371408,21783
477037,21784
662137,21785
159197,21786
782108,21787
915170,21788
834906,21789
468818,21790
13302,21791
256522,21792
729734,21793
869565,21794
328504,21795
84097,21796
853397,21797
603451,21798
59667,21799
676170,21800
778082,21801
149526,21802
210681,21803
910278,21804
506486,21805
662574,21806
353835,21807
245070,21808
98051,21809
80287,21810
873324,21811
165363,21812
120357,21813
234550,21814
887443,21815
92180,21816
311808,21817
325396,21818
292914,21819
682722,21820
549746,21821
923109,21822
699791,21823
4882,21824
920618,21825
345779,21826
678200,21827
376979,21828
265718,21829
695825,21830
757526,21831
735818,21832
554450,21833
723927,21834
61633,21835
707215,21836
800038,21837
283506,21838
694459,21839
625044,21840
357460,21841
11771,21842
906659,21843
721689,21844
627621,21845
850197,21846
258349,21847
160348,21848
373596,21849
208282,21850
567188,21851
464073,21852
